"Initial","Final","Matrix element (a.u.)","Matrix error","Matrix element (a.u.)","Wavelength (nm)","Wavelength error","Wavelength (nm)","Transition rate (s-1)","Transition rate error","Transition rate (s-1)","Branching ratio","Branching ratio error","Branching ratio","Reference","DOI","Reference 2","DOI 2"
"6p3/2","3d3/2","0.1781244","0.0003571","0.17812(36)","1097.9648","0.0170","1097.96(2)","12141.9623","48.687180","1.2142(49)E+04","0.010955283483353735","5.854145938334286e-05","0.010955(59)","","","",""
"6p3/2","3d5/2","0.5343847","0.0010726","0.5344(11)","1097.9696","0.0170","1097.97(2)","109280.9239","438.719935","1.0928(44)E+05","0.0986004960110949","0.0005005098235142108","0.09860(50)","","","",""
"6p3/2","4d3/2","0.7154163","0.0015023","0.7154(15)","2654.3082","0.0996","2654.3(1)","13863.4375","58.244488","1.3863(58)E+04","0.012508512561939755","6.855507789864704e-05","0.012509(69)","","","",""
"6p3/2","4d5/2","2.1463046","0.0045212","2.1463(45)","2654.3223","0.0996","2654.3(1)","124775.4262","525.867721","1.2478(53)E+05","0.11258066340564046","0.0005805408575175455","0.11258(58)","","","",""
"6p3/2","5d3/2","3.5525181","0.0096412","3.5525(96)","7716.5853","0.8421","7716.6(8)","13912.4763","75.651544","1.3912(76)E+04","0.012552758667452103","8.101579771876733e-05","0.012553(81)","","","",""
"6p3/2","5d5/2","10.6578680","0.0289950","10.658(29)","7716.6448","0.8421","7716.6(8)","125216.7592","682.542949","1.2522(68)E+05","0.11297886335126145","0.0006762418079430404","0.11298(68)","","","",""
"7p1/2","2s1/2","0.0736349","0.0001500","0.07363(15)","242.6163","0.0008","242.6163(8)","384631.5565","1567.053601","3.846(16)E+05","0.502433368916302","0.0011406800988639785","0.5024(11)","","","",""
"7p1/2","3s1/2","0.1135470","0.0004673","0.11355(47)","713.7132","0.0072","713.713(7)","35926.7082","295.713041","3.593(30)E+04","0.046930047037561456","0.0003830642538598584","0.04693(38)","","","",""
"7p1/2","4s1/2","0.1307638","0.0012550","0.1308(13)","1611.5282","0.0367","1611.53(4)","4139.0305","79.448842","4.139(79)E+03","0.005406698943848584","0.00010395780692259353","0.00541(10)","","","",""
"7p1/2","5s1/2","0.0256264","0.0034394","0.0256(34)","3427.1810","0.1661","3427.2(2)","16.5273","4.436358","1.65(44)E+01","2.1589121064603556e-05","5.795174375500969e-06","0.0000216(58)","","","",""
"7p1/2","6s1/2","1.0734687","0.0115253","1.073(12)","8131.9986","0.9352","8132.0(9)","2170.8219","46.620089","2.171(47)E+03","0.002835683525569505","6.107119880867343e-05","0.002836(61)","","","",""
"7p1/2","7s1/2","50.1535580","0.0250768","50.154(25)","40088.1940","161.5079","40100(200)","39554.0841","479.701612","3.955(48)E+04","0.05166838599947249","0.0006050237084042358","0.05167(61)","","","",""
"7p1/2","3d3/2","0.2691234","0.0003869","0.26912(39)","1006.6165","0.0143","1006.62(1)","71936.3024","206.858455","7.194(21)E+04","0.09396836575566392","0.00032483717174000554","0.09397(32)","","","",""
"7p1/2","4d3/2","0.8977830","0.0013503","0.8978(14)","2176.7665","0.0670","2176.77(7)","79167.0625","238.252792","7.917(24)E+04","0.10341370398757548","0.0003644346728113596","0.10341(36)","","","",""
"7p1/2","5d3/2","2.7924104","0.0048368","2.7924(48)","4711.6028","0.3139","4711.6(3)","75524.8364","262.071916","7.552(26)E+04","0.09865596661545742","0.0003808201587208389","0.09866(38)","","","",""
"7p1/2","6d3/2","12.2768430","0.0289110","12.277(29)","12819.8554","2.3242","12820(2)","72470.5131","343.593138","7.247(34)E+04","0.09466619009748455","0.00045849762685350295","0.09467(46)","","","",""
"7p3/2","2s1/2","0.1041367","0.0002226","0.10414(22)","242.6163","0.0008","242.6163(8)","384640.6114","1644.401028","3.846(16)E+05","0.502431614281553","0.0011805479021842122","0.5024(12)","","","",""
"7p3/2","3s1/2","0.1605805","0.0006888","0.16058(69)","713.7132","0.0072","713.713(7)","35927.0629","308.215693","3.593(31)E+04","0.04692924165054938","0.00039903666933705764","0.04693(40)","","","",""
"7p3/2","4s1/2","0.1849283","0.0018381","0.1849(18)","1611.5282","0.0367","1611.53(4)","4139.0466","82.280826","4.139(82)E+03","0.005406573866132001","0.00010765983456672852","0.00541(11)","","","",""
"7p3/2","5s1/2","0.0362408","0.0050097","0.0362(50)","3427.1810","0.1661","3427.2(2)","16.5269","4.569154","1.65(46)E+01","2.1588057988088083e-05","5.968485413416085e-06","0.0000216(60)","","","",""
"7p3/2","6s1/2","1.5181195","0.0167051","1.518(17)","8131.9986","0.9352","8132.0(9)","2170.8377","47.780845","2.171(48)E+03","0.002835627435148716","6.2597194656886e-05","0.002836(63)","","","",""
"7p3/2","7s1/2","70.9278430","0.0354639","70.928(35)","40088.1940","161.5079","40100(200)","39554.0853","479.701622","3.955(48)E+04","0.051666990796748156","0.0006058344254858593","0.05167(61)","","","",""
"7p3/2","3d3/2","0.1203559","0.0001786","0.12036(18)","1006.6165","0.0143","1006.62(1)","7193.6609","21.352021","7.194(21)E+03","0.009396622623278497","3.547682772380844e-05","0.009397(35)","","","",""
"7p3/2","3d5/2","0.3610754","0.0005367","0.36108(54)","1006.6205","0.0143","1006.62(1)","64744.9276","192.492694","6.474(19)E+04","0.08457218906056246","0.00030438935154673423","0.08457(30)","","","",""
"7p3/2","4d3/2","0.4015013","0.0006207","0.40150(62)","2176.7665","0.0670","2176.77(7)","7916.7274","24.488609","7.917(24)E+03","0.010341118477976457","4.002464397539819e-05","0.010341(40)","","","",""
"7p3/2","4d5/2","1.2045332","0.0018699","1.2045(19)","2176.7760","0.0670","2176.78(7)","71253.0825","221.322366","7.125(22)E+04","0.09307337867932737","0.0003414917115425486","0.09307(34)","","","",""
"7p3/2","5d3/2","1.2488047","0.0022147","1.2488(22)","4711.6028","0.3139","4711.6(3)","7552.4934","26.830536","7.552(27)E+03","0.009865342678722178","4.183342480192911e-05","0.009865(42)","","","",""
"7p3/2","5d5/2","3.7465027","0.0066646","3.7465(67)","4711.6250","0.3139","4711.6(3)","67974.6946","242.219848","6.797(24)E+04","0.08879102865086623","0.00035574790077342266","0.08879(36)","","","",""
"7p3/2","6d3/2","5.4903695","0.0131994","5.490(13)","12819.8554","2.3242","12820(2)","7247.0471","35.067490","7.247(35)E+03","0.009466357580057289","5.060841790574513e-05","0.009466(51)","","","",""
"7p3/2","6d5/2","16.4719190","0.0400470","16.472(40)","12820.0197","2.3243","12820(2)","65227.3342","319.143186","6.523(32)E+04","0.08520232616108997","0.00042999564675320483","0.08520(43)","","","",""
"8p1/2","2s1/2","0.0610664","0.0008243","0.06107(82)","239.5116","0.0008","239.5116(8)","274955.3998","7422.928226","2.750(74)E+05","0.493886227803426","0.006973749684608761","0.4939(70)","","","",""
"8p1/2","3s1/2","0.0962705","0.0021966","0.0963(22)","687.4974","0.0067","687.497(7)","28894.1968","1318.555644","2.89(13)E+04","0.05190094777204938","0.002353786308293182","0.0519(24)","","","",""
"8p1/2","4s1/2","0.1228086","0.0047953","0.1228(48)","1483.7742","0.0311","1483.77(3)","4677.2592","365.265434","4.68(37)E+03","0.008401485852393625","0.0006608210231394651","0.00840(66)","","","",""
"8p1/2","5s1/2","0.1130983","0.0100857","0.113(10)","2896.7623","0.1187","2896.8(1)","533.1027","95.080391","5.33(95)E+02","0.0009575810742803517","0.0001711347341793748","0.00096(17)","","","",""
"8p1/2","6s1/2","0.0733587","0.0227846","0.073(23)","5668.9664","0.4545","5669.0(5)","29.9246","18.588688","3.0(19)E+01","5.3751870721844514e-05","3.3396212717964266e-05","0.000054(33)","","","",""
"8p1/2","7s1/2","1.6113442","0.0578482","1.611(58)","12759.4963","16.3617","12760(20)","1266.2322","91.047355","1.266(91)E+03","0.002274458557909274","0.00016616247153756198","0.00227(17)","","","",""
"8p1/2","8s1/2","65.8868410","0.0426820","65.887(43)","60779.1892","371.2534","60800(400)","19587.0925","359.823582","1.959(36)E+04","0.03518314337112132","0.0007900111611214049","0.03518(79)","","","",""
"8p1/2","3d3/2","0.2008061","0.0013886","0.2008(14)","955.2421","0.0129","955.24(1)","46865.2253","648.160900","4.687(65)E+04","0.08418125034807163","0.001573853134760671","0.0842(16)","","","",""
"8p1/2","4d3/2","0.6070848","0.0038835","0.6071(39)","1949.9829","0.0538","1949.98(5)","50355.1154","644.253255","5.036(64)E+04","0.09044993492502029","0.0016294717386613157","0.0904(16)","","","",""
"8p1/2","5d3/2","1.5637417","0.0098284","1.5637(98)","3764.0682","0.2004","3764.1(2)","46450.9814","583.952792","4.645(58)E+04","0.08343716829252368","0.001497537339319501","0.0834(15)","","","",""
"8p1/2","6d3/2","4.3051998","0.0284642","4.305(28)","7608.4972","0.8187","7608.5(8)","42631.1732","563.887305","4.263(56)E+04","0.07657587125371414","0.0014091386872469548","0.0766(14)","","","",""
"8p1/2","7d3/2","17.6058110","0.1306590","17.61(13)","19796.8840","39.3871","19800(40)","40472.3916","647.471434","4.047(65)E+04","0.07269817887876849","0.0014705654242052404","0.0727(15)","","","",""
"8p3/2","2s1/2","0.0863620","0.0011741","0.0864(12)","239.5116","0.0008","239.5116(8)","274962.2062","7476.277735","2.750(75)E+05","0.49388599173793396","0.0070038283729901875","0.4939(70)","","","",""
"8p3/2","3s1/2","0.1361478","0.0031280","0.1361(31)","687.4974","0.0067","687.497(7)","28894.5165","1327.705123","2.89(13)E+04","0.05190021248120815","0.0023694628477883835","0.0519(24)","","","",""
"8p3/2","4s1/2","0.1736783","0.0068272","0.1737(68)","1483.7742","0.0311","1483.77(3)","4677.2976","367.724191","4.68(37)E+03","0.008401342777752488","0.0006652009057508876","0.00840(67)","","","",""
"8p3/2","5s1/2","0.1599457","0.0143560","0.160(14)","2896.7623","0.1187","2896.8(1)","533.1064","95.698440","5.33(96)E+02","0.0009575635010748701","0.00017224045526141417","0.00096(17)","","","",""
"8p3/2","6s1/2","0.1037449","0.0324227","0.104(32)","5668.9664","0.4545","5669.0(5)","29.9247","18.704308","3.0(19)E+01","5.3750547133559317e-05","3.360305245979794e-05","0.000054(34)","","","",""
"8p3/2","7s1/2","2.2787907","0.0823469","2.279(82)","12759.4963","16.3617","12760(20)","1266.2388","91.643735","1.266(92)E+03","0.0022744129033733435","0.00016723264653391637","0.00227(17)","","","",""
"8p3/2","8s1/2","93.1780660","0.0609740","93.178(61)","60779.1892","371.2534","60800(400)","19587.0933","359.841850","1.959(36)E+04","0.03518225704334949","0.0007912654545852952","0.03518(79)","","","",""
"8p3/2","3d3/2","0.0898035","0.0006251","0.08980(63)","955.2421","0.0129","955.24(1)","4686.5520","65.244140","4.687(65)E+03","0.008417965499694263","0.00016465878372879904","0.00842(16)","","","",""
"8p3/2","3d5/2","0.2694159","0.0018760","0.2694(19)","955.2458","0.0129","955.25(1)","42180.1751","587.421481","4.218(59)E+04","0.07576385814567661","0.0014307556329817837","0.0758(14)","","","",""
"8p3/2","4d3/2","0.2714971","0.0017479","0.2715(17)","1949.9829","0.0538","1949.98(5)","5035.5310","64.838897","5.036(65)E+03","0.009044800169896417","0.0001703838698440921","0.00904(17)","","","",""
"8p3/2","4d5/2","0.8145102","0.0052487","0.8145(52)","1949.9905","0.0538","1949.99(5)","45321.3518","584.113201","4.532(58)E+04","0.08140602699177908","0.001481332916468921","0.0814(15)","","","",""
"8p3/2","5d3/2","0.6993274","0.0044226","0.6993(44)","3764.0682","0.2004","3764.1(2)","4645.1095","58.756738","4.645(59)E+03","0.008343526627705648","0.00015595781449009397","0.00834(16)","","","",""
"8p3/2","5d5/2","2.0980279","0.0132783","2.098(13)","3764.0824","0.2004","3764.1(2)","41807.3343","529.234627","4.181(53)E+04","0.07509416312188463","0.0013605159491865896","0.0751(14)","","","",""
"8p3/2","6d3/2","1.9253453","0.0128053","1.925(13)","7608.4972","0.8187","7608.5(8)","4263.1236","56.724005","4.263(57)E+03","0.007657405188402654","0.00014657353237180446","0.00766(15)","","","",""
"8p3/2","6d5/2","5.7762611","0.0385413","5.776(39)","7608.5551","0.8187","7608.6(8)","38370.2284","512.189826","3.837(51)E+04","0.06892044757115814","0.0012814140884445338","0.0689(13)","","","",""
"8p3/2","7d3/2","7.8735571","0.0588095","7.874(59)","19796.8840","39.3871","19800(40)","4047.2382","65.106906","4.047(65)E+03","0.0072696327211946845","0.00015371161213197654","0.00727(15)","","","",""
"8p3/2","7d5/2","23.6206620","0.1759190","23.62(18)","19796.8840","39.3871","19800(40)","36425.1151","584.502958","3.643(58)E+04","0.0654266429707821","0.0013342298037149266","0.0654(13)","","","",""
"9p1/2","2s1/2","0.0503411","0.0001746","0.05034(17)","237.4267","0.0008","237.4267(8)","191820.1766","1330.596198","1.918(13)E+05","0.48049065146130243","0.0018399257381370728","0.4805(18)","","","",""
"9p1/2","3s1/2","0.0790066","0.0004038","0.07901(40)","670.5941","0.0064","670.594(6)","20969.3441","214.348016","2.097(21)E+04","0.05252614197219862","0.0005415485597429237","0.05253(54)","","","",""
"9p1/2","4s1/2","0.1023471","0.0007128","0.10235(71)","1407.2199","0.0280","1407.22(3)","3808.0488","53.043069","3.808(53)E+03","0.0095387872504954","0.00013594257011657218","0.00954(14)","","","",""
"9p1/2","5s1/2","0.1091486","0.0010980","0.1091(11)","2618.6442","0.0970","2618.6(1)","672.1159","13.522748","6.72(14)E+02","0.0016835840893406233","3.43477457142926e-05","0.001684(34)","","","",""
"9p1/2","6s1/2","0.0574514","0.0015007","0.0575(15)","4693.4475","0.3115","4693.4(3)","32.3417","1.689620","3.23(17)E+01","8.101273849148864e-05","4.241891780282575e-06","0.0000810(42)","","","",""
"9p1/2","7s1/2","0.2523429","0.0047550","0.2523(48)","8692.8553","7.5943","8693(8)","98.2047","3.709960","9.82(37)E+01","0.00024599302274403833","9.332342863556167e-06","0.0002460(93)","","","",""
"9p1/2","8s1/2","2.3905917","0.0322383","2.391(32)","18826.3644","35.6200","18830(40)","867.6583","23.914206","8.68(24)E+02","0.00217339867232396","6.027549423673096e-05","0.002173(60)","","","",""
"9p1/2","9s1/2","83.6112710","0.0490630","83.611(49)","86979.2120","760.3116","87000(800)","10762.6832","282.522109","1.076(28)E+04","0.026959461429219938","0.0006950641196101813","0.02696(70)","","","",""
"9p1/2","3d3/2","0.1564551","0.0001821","0.15646(18)","922.9187","0.0120","922.92(1)","31544.6966","73.440902","3.1545(73)E+04","0.07901635830824749","0.00032912465981920045","0.07902(33)","","","",""
"9p1/2","4d3/2","0.4461670","0.0003788","0.44617(38)","1819.8726","0.0468","1819.87(5)","33458.7114","56.872228","3.3459(57)E+04","0.08381077690284192","0.00032665471579095364","0.08381(33)","","","",""
"9p1/2","5d3/2","1.0397886","0.0005848","1.03979(58)","3307.6002","0.1547","3307.6(2)","30268.3247","34.311072","3.0268(34)E+04","0.07581917255778549","0.00028242917413611905","0.07582(28)","","","",""
"9p1/2","6d3/2","2.3680324","0.0011840","2.3680(12)","5948.9815","0.5005","5949.0(5)","26982.6580","27.828466","2.6983(28)E+04","0.06758890103863381","0.00025022201309570153","0.06759(25)","","","",""
"9p1/2","7d3/2","6.0579827","0.0052185","6.0580(52)","11470.9155","13.2238","11470(10)","24631.9689","95.173190","2.4632(95)E+04","0.06170065633825115","0.0003138406766457317","0.06170(31)","","","",""
"9p1/2","8d3/2","23.4652270","0.1399630","23.47(14)","28820.9355","83.4789","28820(80)","23300.3588","343.880661","2.330(34)E+04","0.05836510421812367","0.0008360203708581019","0.05837(84)","","","",""
"9p3/2","2s1/2","0.0711939","0.0002402","0.07119(24)","237.4267","0.0008","237.4267(8)","191824.6688","1294.390019","1.918(13)E+05","0.48049081573746294","0.0017838060282475497","0.4805(18)","","","",""
"9p3/2","3s1/2","0.1117328","0.0005539","0.11173(55)","670.5941","0.0064","670.594(6)","20969.5674","207.908353","2.097(21)E+04","0.05252548903557645","0.0005252065775176196","0.05253(53)","","","",""
"9p3/2","4s1/2","0.1447411","0.0009732","0.14474(97)","1407.2199","0.0280","1407.22(3)","3808.0721","51.209398","3.808(51)E+03","0.009538625529733976","0.00013127090751601073","0.00954(13)","","","",""
"9p3/2","5s1/2","0.1543597","0.0014868","0.1544(15)","2618.6442","0.0970","2618.6(1)","672.1182","12.947965","6.72(13)E+02","0.0016835511178999551","3.289927390108074e-05","0.001684(33)","","","",""
"9p3/2","6s1/2","0.0812485","0.0019966","0.0812(20)","4693.4475","0.3115","4693.4(3)","32.3416","1.589540","3.23(16)E+01","8.10107711568743e-05","3.991109278359885e-06","0.0000810(40)","","","",""
"9p3/2","7s1/2","0.3568679","0.0064631","0.3569(65)","8692.8553","7.5943","8693(8)","98.2053","3.566418","9.82(36)E+01","0.0002459889292876408","8.971700687658785e-06","0.0002460(90)","","","",""
"9p3/2","8s1/2","3.3808156","0.0449081","3.381(45)","18826.3644","35.6200","18830(40)","867.6626","23.570947","8.68(24)E+02","0.002173359311874839","5.939242710212744e-05","0.002173(59)","","","",""
"9p3/2","9s1/2","118.2441900","0.0685800","118.244(69)","86979.2120","760.3116","87000(800)","10762.6826","282.515575","1.076(28)E+04","0.026958837736299555","0.0006946248409026757","0.02696(69)","","","",""
"9p3/2","3d3/2","0.0699690","0.0000783","0.069969(78)","922.9187","0.0120","922.92(1)","3154.4834","7.061237","3.1545(71)E+03","0.007901487861282397","3.2518626392640715e-05","0.007901(33)","","","",""
"9p3/2","3d5/2","0.2099114","0.0002343","0.20991(23)","922.9222","0.0120","922.92(1)","28391.2262","63.389482","2.8391(63)E+04","0.0711155844800999","0.0002869563674652998","0.07112(29)","","","",""
"9p3/2","4d3/2","0.1995323","0.0001613","0.19953(16)","1819.8726","0.0468","1819.87(5)","3345.8829","5.415724","3.3459(54)E+03","0.008380913830442111","3.200349408389625e-05","0.008381(32)","","","",""
"9p3/2","4d5/2","0.5986106","0.0004803","0.59861(48)","1819.8793","0.0468","1819.88(5)","30113.9960","48.380315","3.0114(48)E+04","0.0754308534897704","0.00028422014452808596","0.07543(28)","","","",""
"9p3/2","5d3/2","0.4650081","0.0002440","0.46501(24)","3307.6002","0.1547","3307.6(2)","3026.8390","3.204771","3.0268(32)E+03","0.007581758647967289","2.7451652252513727e-05","0.007582(27)","","","",""
"9p3/2","5d5/2","1.3950537","0.0007251","1.39505(73)","3307.6111","0.1547","3307.6(2)","27242.4289","28.576190","2.7242(29)E+04","0.06823802687192741","0.00024561852753544785","0.06824(25)","","","",""
"9p3/2","6d3/2","1.0590170","0.0005295","1.05902(53)","5948.9815","0.5005","5949.0(5)","2698.2695","2.782844","2.6983(28)E+03","0.006758743271836962","2.4420580638939568e-05","0.006759(24)","","","",""
"9p3/2","6d5/2","3.1771663","0.0015886","3.1772(16)","5949.0169","0.5005","5949.0(5)","24285.7543","25.047605","2.4286(25)E+04","0.060832018978878265","0.0002188271657668383","0.06083(22)","","","",""
"9p3/2","7d3/2","2.7092133","0.0022312","2.7092(22)","11470.9155","13.2238","11470(10)","2463.1988","9.435627","2.4632(94)E+03","0.006169928146594249","3.176076872129271e-05","0.006170(32)","","","",""
"9p3/2","7d5/2","8.1276353","0.0068332","8.1276(68)","11470.9155","13.2238","11470(10)","22168.7645","85.250781","2.2169(85)E+04","0.05552929046347468","0.0002784870022428149","0.05553(28)","","","",""
"9p3/2","8d3/2","10.4939660","0.0620950","10.494(62)","28820.9355","83.4789","28820(80)","2330.0348","34.209421","2.330(34)E+03","0.005836372913638487","8.755510267836196e-05","0.005836(88)","","","",""
"9p3/2","8d5/2","31.4818940","0.1869480","31.48(19)","28820.9355","83.4789","28820(80)","20970.3075","308.597134","2.097(31)E+04","0.052527342874795664","0.0007535675699369536","0.05253(75)","","","",""
"10p1/2","2s1/2","0.0435400","0.0004045","0.04354(40)","235.9650","0.0008","235.9650(8)","146174.3575","2716.009931","1.462(27)E+05","0.4765497472489811","0.005844516675494674","0.4765(58)","","","",""
"10p1/2","3s1/2","0.0690829","0.0010434","0.0691(10)","659.0637","0.0061","659.064(6)","16888.7007","510.160341","1.689(51)E+04","0.05505963019532158","0.001693666165691141","0.0551(17)","","","",""
"10p1/2","4s1/2","0.0918300","0.0021447","0.0918(21)","1357.3862","0.0261","1357.39(3)","3415.8294","159.554283","3.42(16)E+03","0.011136102630928266","0.0005302788719472912","0.01114(53)","","","",""
"10p1/2","5s1/2","0.1069285","0.0040578","0.1069(41)","2451.1847","0.0850","2451.18(8)","786.4954","59.693046","7.86(60)E+02","0.0025640897437466032","0.00019636829819159966","0.00256(20)","","","",""
"10p1/2","6s1/2","0.0989276","0.0075875","0.0989(76)","4181.4411","0.2473","4181.4(2)","135.6108","20.802035","1.36(21)E+02","0.00044211103924927323","6.798091417498893e-05","0.000442(68)","","","",""
"10p1/2","7s1/2","0.0111263","0.0094179","0.0111(94)","7085.8665","5.0460","7086(5)","0.3525","0.596752","3.5(60)E-01","1.1492036312116448e-06","1.9455406545796337e-06","0.0000011(19)","","","",""
"10p1/2","8s1/2","0.4152220","0.0163826","0.415(16)","12625.3062","16.0193","12630(20)","86.7905","6.856610","8.68(69)E+01","0.00028294975196712984","2.2586369103899422e-05","0.000283(23)","","","",""
"10p1/2","9s1/2","3.1143310","0.0379304","3.114(38)","26605.6510","71.1391","26610(70)","521.7292","13.379958","5.22(13)E+02","0.0017009134958026536","4.779745389273877e-05","0.001701(48)","","","",""
"10p1/2","10s1/2","104.2205700","0.6302200","104.22(63)","123213.4056","15182.3024","1.2(2)E+05","5882.6135","2175.722731","5.9(22)E+03","0.01917817885417514","0.006959357190326982","0.0192(70)","","","",""
"10p1/2","3d3/2","0.1284657","0.0006420","0.12847(64)","901.2192","0.0115","901.22(1)","22841.2793","228.297649","2.284(23)E+04","0.07446590540900212","0.0011025997430239318","0.0745(11)","","","",""
"10p1/2","4d3/2","0.3520740","0.0016289","0.3521(16)","1737.3840","0.0427","1737.38(4)","23945.1619","221.575645","2.395(22)E+04","0.07806472380306119","0.0011217366164317304","0.0781(11)","","","",""
"10p1/2","5d3/2","0.7711706","0.0034669","0.7712(35)","3044.8537","0.1311","3044.9(1)","21342.1875","191.913090","2.134(19)E+04","0.06957864731609727","0.0009933600027343475","0.06958(99)","","","",""
"10p1/2","6d3/2","1.5855356","0.0071263","1.5855(71)","5149.7284","0.3750","5149.7(4)","18648.1754","167.680549","1.865(17)E+04","0.060795774407288804","0.0008709742758893421","0.06080(87)","","","",""
"10p1/2","7d3/2","3.3529967","0.0132778","3.353(13)","8828.7747","7.8336","8829(8)","16550.1622","138.281705","1.655(14)E+04","0.05395594510832906","0.0007563407364661072","0.05396(76)","","","",""
"10p1/2","8d3/2","8.1495447","0.0040748","8.1495(41)","16451.1565","27.1990","16450(30)","15111.7479","76.461920","1.5112(76)E+04","0.04926650462143585","0.0006178934198332874","0.04927(62)","","","",""
"10p1/2","9d3/2","30.5566840","0.0818210","30.557(82)","40345.3562","163.5866","40300(200)","14403.5350","191.432755","1.440(19)E+04","0.04695762717098283","0.0008055282682304054","0.04696(81)","","","",""
"10p3/2","2s1/2","0.0615756","0.0005778","0.06158(58)","235.9650","0.0008","235.9650(8)","146177.8780","2743.346064","1.462(27)E+05","0.4765506172228423","0.005874751166489491","0.4766(59)","","","",""
"10p3/2","3s1/2","0.0976984","0.0014898","0.0977(15)","659.0637","0.0061","659.064(6)","16888.8480","515.075299","1.689(52)E+04","0.05505888468827689","0.001708737952190461","0.0551(17)","","","",""
"10p3/2","4s1/2","0.1298676","0.0030611","0.1299(31)","1357.3862","0.0261","1357.39(3)","3415.8488","161.029581","3.42(16)E+03","0.011135917967442505","0.0005350243776870746","0.01114(54)","","","",""
"10p3/2","5s1/2","0.1512199","0.0057891","0.1512(58)","2451.1847","0.0850","2451.18(8)","786.4971","60.218457","7.86(60)E+02","0.0025640382699370374","0.00019807340648258929","0.00256(20)","","","",""
"10p3/2","6s1/2","0.1399047","0.0108197","0.140(11)","4181.4411","0.2473","4181.4(2)","135.6107","20.975251","1.36(21)E+02","0.0004421008597465206","6.854401643040998e-05","0.000442(69)","","","",""
"10p3/2","7s1/2","0.0157343","0.0131548","0.016(13)","7085.8665","5.0460","7086(5)","0.3525","0.589373","3.5(59)E-01","1.149081013064886e-06","1.921444490686435e-06","0.0000011(19)","","","",""
"10p3/2","8s1/2","0.5872153","0.0234984","0.587(23)","12625.3062","16.0193","12630(20)","86.7913","6.954051","8.68(70)E+01","0.00028294607153612084","2.2902285655461232e-05","0.000283(23)","","","",""
"10p3/2","9s1/2","4.4043446","0.0544861","4.404(54)","26605.6510","71.1391","26610(70)","521.7329","13.570172","5.22(14)E+02","0.001700887578653808","4.8397998910914066e-05","0.001701(48)","","","",""
"10p3/2","10s1/2","147.3901300","0.8923000","147.39(89)","123213.4056","15182.3024","1.2(2)E+05","5882.6124","2175.725032","5.9(22)E+03","0.01917774844743495","0.006959245343047693","0.0192(70)","","","",""
"10p3/2","3d3/2","0.0574518","0.0002897","0.05745(29)","901.2192","0.0115","901.22(1)","2284.1432","23.035694","2.284(23)E+03","0.0074464746680197435","0.00011430919402058633","0.00745(11)","","","",""
"10p3/2","3d5/2","0.1723587","0.0008695","0.17236(87)","901.2224","0.0115","901.22(1)","20557.8539","207.418394","2.056(21)E+04","0.06702011356240412","0.001002182450665027","0.0670(10)","","","",""
"10p3/2","4d3/2","0.1574525","0.0007347","0.15745(73)","1737.3840","0.0427","1737.38(4)","2394.5229","22.347195","2.395(22)E+03","0.0078063204930354305","0.00011609946791598587","0.00781(12)","","","",""
"10p3/2","4d5/2","0.4723683","0.0022071","0.4724(22)","1737.3900","0.0427","1737.39(4)","21551.4669","201.400993","2.155(20)E+04","0.07025936477618709","0.001019396647265851","0.0703(10)","","","",""
"10p3/2","5d3/2","0.3448784","0.0015632","0.3449(16)","3044.8537","0.1311","3044.9(1)","2134.2240","19.349183","2.134(19)E+03","0.006957726937796362","0.00010237655831572045","0.00696(10)","","","",""
"10p3/2","5d5/2","1.0346564","0.0046946","1.0347(47)","3044.8630","0.1311","3044.9(1)","19208.6276","174.330260","1.921(17)E+04","0.062621536630874","0.0009020632435870388","0.06262(90)","","","",""
"10p3/2","6d3/2","0.7090736","0.0032119","0.7091(32)","5149.7284","0.3750","5149.7(4)","1864.8203","16.899114","1.865(17)E+03","0.006079451096590599","8.946825295244522e-05","0.006079(89)","","","",""
"10p3/2","6d5/2","2.1272949","0.0096772","2.1273(97)","5149.7549","0.3750","5149.8(4)","16784.2926","152.749658","1.678(15)E+04","0.05471802648697123","0.0007914518502586662","0.05472(79)","","","",""
"10p3/2","7d3/2","1.4995066","0.0059901","1.4995(60)","8828.7747","7.8336","8829(8)","1655.0182","13.937215","1.655(14)E+03","0.005395480819160561","7.736526790803246e-05","0.005395(77)","","","",""
"10p3/2","7d5/2","4.4985169","0.0178991","4.499(18)","8828.7747","7.8336","8829(8)","14895.1445","124.987607","1.490(12)E+04","0.04855926476429382","0.0006850580807850605","0.04856(69)","","","",""
"10p3/2","8d3/2","3.6445883","0.0018223","3.6446(18)","16451.1565","27.1990","16450(30)","1511.1757","7.646196","1.5112(76)E+03","0.004926543812028201","6.247237657466672e-05","0.004927(62)","","","",""
"10p3/2","8d5/2","10.9337630","0.0054669","10.9338(55)","16451.1565","27.1990","16450(30)","13600.5767","68.815737","1.3601(69)E+04","0.044338878898394045","0.000558712027058078","0.04434(56)","","","",""
"10p3/2","9d3/2","13.6653580","0.0359570","13.665(36)","40345.3562","163.5866","40300(200)","1440.3521","19.089759","1.440(19)E+03","0.0046956537175880655","8.260341775629045e-05","0.004696(83)","","","",""
"10p3/2","9d5/2","40.9960690","0.1087160","41.00(11)","40345.3562","163.5866","40300(200)","12963.1660","172.020677","1.296(17)E+04","0.04226087314977356","0.0007278951772557482","0.04226(73)","","","",""
